timestamp,ax,ay,az,gx,gy,gz
0.0,0.24005170295116865,9.787558399644592,0.24922954964469518,6.219708714778639,4.250198811891279,-0.6186477770298398
20.0,0.1537700546569659,10.013269198867787,0.13559086430203,5.720366231832845,3.1174354279410834,0.9219955108418182
40.0,-0.16534477570344763,10.053144297255232,-0.13907967046205688,4.627759369902101,4.374695627204096,3.898285078894905
60.0,0.20332153725041843,10.592487232707567,0.1299258162486379,7.4904363115966035,4.169195287124446,1.798533843297855
80.0,0.2053307022961909,10.981404247535794,0.31273253153626923,1.4645800557117838,3.84457189692833,2.403287846667462
100.0,0.30681309982190497,10.996297197113247,0.3679611465714594,1.9491936131275924,4.342698996763113,5.126936864358504
120.0,0.23279586186223505,11.519800834877884,0.3374508525627065,0.032041741743025653,4.541954482499236,6.118296174507319
140.0,0.4839103961451205,11.50276040936675,0.19200198955089476,0.4554221557860273,2.4317408173362316,4.9147837574691025
160.0,0.23046751918905312,11.141432415318885,0.02005102151535415,-0.6743162512552785,3.4895742211514875,7.161852883228512
180.0,0.18067490391056595,11.224485917577686,0.2839622658440067,-3.8664007366726483,3.2072977160568197,4.7256292969528655
200.0,0.29245934355858305,10.825370778347706,0.22216799178562358,-3.8273402224178015,0.9055564520073268,8.00210225117392
220.0,0.30440923148542826,10.852881901878433,0.06039725969250828,-5.705056893973567,2.3217797558912587,5.8986631565591985
240.0,0.26594402384529936,10.420603713413797,-0.06331104376490936,-7.8832513089357,0.4450420167151799,10.300880797895392
260.0,0.7490649652989385,10.153162177604413,0.30657536057076606,-7.027386483558632,-1.2513698716819792,9.509032748668078
280.0,0.4880196570447161,9.67441171458591,-0.4297583389979467,-6.292767467832687,0.31221616481045217,8.64351961695688
300.0,0.5090642940055914,9.541757349860244,-0.2256996216836787,-7.978838238383215,-1.0528368967129351,9.432178792153872
320.0,0.27663347400063765,8.880376144349675,-0.3381129540312575,-6.243184040454492,-0.5603898712659517,8.03991015572492
340.0,0.2937005091039213,8.892600233393553,0.024749715364702385,-4.6120668715211535,-0.582729101334395,7.085622462757764
360.0,0.2623122429511988,8.683302027773772,0.008108446784608037,-3.5657903754825293,-1.8787754567497732,7.974124079285091
380.0,0.4942500033358562,8.410419140409404,-0.17408383461036492,-1.308281131571737,-4.080120918488687,4.251521250209949
400.0,0.40438443442084077,8.218116049613593,-0.3155234299913319,-1.5377737944085328,-2.7700497299047577,5.683143659739799
420.0,0.5738475979944924,8.220016469554423,-0.10314082882960643,0.7896697573133121,-2.2475989987472778,5.1247647384498825
440.0,0.31070749469371556,8.342037388701197,-0.30430224602234834,1.8071846046398214,-4.250922952024233,3.670892423427037
460.0,0.39151131678802853,8.40176299468296,-0.21669221692985882,2.611247476426768,-2.0642047449383822,5.7842813878042305
480.0,0.399343578610342,8.84886132394825,-0.20416695326215856,3.3691131127734426,-3.7108901728813644,2.8318913308453597
500.0,0.47874895626920944,9.177768634545831,-0.23228997583672845,3.2238287215044754,-2.853887512996155,2.687231673893865
520.0,-0.12098340294378616,9.501251812903773,-0.1463291947385798,4.495488635071299,-3.5656713316134545,-0.07615255878563754
540.0,0.013834606207132876,9.560878039722773,0.10133386006780902,7.998591924628643,-3.9485928159059913,-0.45712289235724746
560.0,-0.05515781986394248,9.875481865024316,0.05143719860644308,7.228493371201125,-3.6572492904175378,-0.8549328772680579
580.0,-0.1462516447680864,10.268261620400764,-0.02992531653493681,7.576052651737394,-3.1535603333419555,-1.3900621451818378
600.0,-0.4806169026340883,10.679735003797456,0.5313172424658831,4.775339702010458,-4.538300416095949,-3.2198659629827775
620.0,0.046009216722551594,11.023830614472702,0.15992267299693178,4.6154699892417375,-4.026569482350042,-3.9573569973624565
