Ax_mean,Ax_std,Ax_min,Ax_max,Ax_rms,Ay_mean,Ay_std,Ay_min,Ay_max,Ay_rms,Az_mean,Az_std,Az_min,Az_max,Az_rms,Gx_mean,Gx_std,Gx_min,Gx_max,Gx_rms,Gy_mean,Gy_std,Gy_min,Gy_max,Gy_rms,Gz_mean,Gz_std,Gz_min,Gz_max,Gz_rms,label_id,label
-0.0005960478319907325,0.03944677687414224,-0.12038051843180815,0.07604308360785261,0.03945127981164089,0.0033660377966284964,0.026784791691648897,-0.05605429152525801,0.0875648814643838,0.026995467701326374,9.802505236770406,0.05399589990798053,9.699771556336914,9.915960194256712,9.802653950544112,1.5976450471265862,5.5413147735369535,-9.36408269995503,11.135734569792538,5.767030355046435,0.052579077434777285,4.785982340440029,-8.134480611762012,7.742200489619247,4.786271150111296,0.3786614526445578,3.2878054577710945,-5.488882998796569,6.572079357366618,3.3095391255986506,0,SAFE_POSTURE
3.46746384680528,0.56486160343741,2.3462816098526376,4.348125103423501,3.513171524412031,0.0007719506315035934,0.09975396934447947,-0.2009118050572116,0.20492954976908537,0.09975695618730972,5.785946701162433,0.8989851594228518,4.278824765762548,7.2424086620762544,5.855369633554739,0.39777368608798475,8.742616434437103,-15.513936532184413,16.057117832437587,8.7516607581095,0.34903097340578315,6.510772484023286,-11.43777914663959,11.507961121473448,6.520121238068456,59.73155080493162,14.942662219076606,25.85928331960297,87.05637623932418,61.57224468667313,2,AWKWARD_TWIST
2.4962687434397384,0.3073518481157153,1.754852623109929,3.0256239322600114,2.5151188437158103,-2.958492661405434,0.8995240278293339,-4.354524974920181,-1.2767503302183094,3.092219640360645,3.4735913766237876,1.024064748657179,1.785647699686292,4.969489156401568,3.621401063289929,59.03642449082155,19.124952378247016,16.651504707932126,93.92181265127928,62.05693531049283,-0.10420145386793372,14.035423636446058,-27.554629981044947,30.26697925004534,14.035810436077316,-0.9416948622414525,8.83123749696505,-14.979636003337404,13.622564057020012,8.88130311054484,1,UNSAFE_LIFT
-0.004958930826609873,0.03996395371348626,-0.08679748414202469,0.09647249996331268,0.0402704431482542,-0.0015312948247256804,0.030054237761497352,-0.06499902309494837,0.05278136347719641,0.03009322301224721,9.809720060757755,0.0415306612752965,9.70289048618969,9.905518994201934,9.809807972955388,-0.8560901671941535,6.329605793657962,-11.39442854773883,10.681423131568492,6.387237264848939,-0.05737853747999145,4.4406101686808634,-10.364273519928862,9.309777367337961,4.440980856382431,0.44598681948397534,3.0161648256509026,-4.909772069291327,6.310572971177194,3.0489595764206467,0,SAFE_POSTURE
-0.002440336979118446,0.03943698515135998,-0.07120933656758678,0.1093418513719929,0.039512416306779326,-0.001102305840522546,0.028998978281577308,-0.08608862595475061,0.06302584691930747,0.02901992108089618,9.804369322209359,0.05716611282022205,9.68699876390985,9.943956665141673,9.804535979368682,0.07122267284700397,5.690299287275199,-10.956648773205062,10.923796669196642,5.69074499937329,0.2791904458245619,5.573334661417816,-9.799602474118407,9.17096291182537,5.580323158491894,-0.5189979501478893,3.108625321844878,-6.236122633227315,5.461909132026846,3.1516519896512816,0,SAFE_POSTURE
-0.005001396352085476,0.033636739689889616,-0.0755787497241066,0.07273126367652066,0.03400653205541619,0.0008324071973637983,0.03216273787388955,-0.053545972746777394,0.08467470385677904,0.032173507879725394,9.80622530941415,0.05886243916502223,9.670248340459057,9.951495298521474,9.806401970434369,-0.19554086359182704,5.454941207957106,-8.903475036733107,9.652768245983415,5.458444816209354,-0.20189187991147547,4.504979295374231,-7.732576934299955,7.9273683232918195,4.509500946105311,0.26013701872361034,2.6141190190162806,-4.698230121499459,5.455908240318941,2.6270305506584903,0,SAFE_POSTURE
0.00931272503591888,0.040248669136570325,-0.08710790251522516,0.09739737032652337,0.041312010540032286,-0.0038372283405312103,0.031410592948834845,-0.09738776764794721,0.06519250613429896,0.03164410957405452,9.814905715146175,0.05235457757812237,9.691209462830882,9.924137195622569,9.815045348800098,0.2338707461303105,6.038263101919517,-9.293158238456874,12.413594234311576,6.042790482376354,-0.31315830891329766,4.3004344872399605,-8.73196049856491,7.74300138795395,4.311821529873918,0.5755099917310935,3.0814120376840344,-6.256728589588062,5.060334884739517,3.1346948649854895,0,SAFE_POSTURE
0.011673613791005464,0.037065137168423225,-0.06727571295986175,0.08047031469034392,0.038859974938946905,-0.0032417301441506844,0.032138564557655985,-0.09272159875484391,0.0844373279708772,0.0323016430875291,9.81210627738279,0.047974904250870774,9.718024085331805,9.953829593225532,9.812223559932411,0.5497352429084438,5.6130582438067735,-9.37336922197872,11.763791553633997,5.63991415587709,-1.431000307087499,4.763976405824105,-10.015376953553949,10.127243650098158,4.97425703740099,0.339382236112136,2.8572456753020203,-4.3761226913379545,5.146837587224859,2.877330907494057,0,SAFE_POSTURE
-0.0015078508489267785,0.03901284625152328,-0.12500655841840708,0.1039783577462541,0.0390419746788966,-0.0028513775305913213,0.028540679746167946,-0.0633682669694384,0.05787288498995933,0.0286827605748694,9.808166541427852,0.05149850748324008,9.706570931792717,9.943010493949938,9.808301738866815,-0.07212976866794239,5.876333814376883,-11.196590202259678,10.847711482820909,5.876776480479521,-0.3193873049384068,4.845637287900459,-10.628978562745425,9.085969630568789,4.856151663246025,-0.03065306723588794,2.8431959521982013,-5.011330982904798,5.515973835745305,2.843361185837495,0,SAFE_POSTURE
2.4839578934990354,0.27099400277942726,1.8849835612216674,2.9872771375583222,2.4986965734595667,-2.8346743330959936,0.8514438440477641,-4.3806693877150416,-1.4567524437476833,2.959786342674087,3.397720241295965,0.9363835530787911,1.7865350075279836,4.979837390429294,3.5243888827126857,64.36248228817911,20.21036111286053,26.25465615980113,98.22450417306578,67.46100964711687,3.0822479392224182,12.797975038576835,-27.154573718727143,24.42926652160132,13.163905858326267,0.36528055930847486,8.167889878834183,-15.60930604811432,13.667795616445037,8.17605375225546,1,UNSAFE_LIFT
