timestamp,ax,ay,az,gx,gy,gz
0.0,-0.04978686694658474,9.800145885972723,0.34695886824720806,-0.8629369567352736,-0.6693675318833785,-0.3440615430271559
20.0,-0.1477468368523854,9.70624509842197,0.1633242786256574,1.0345469548903488,0.2124605315098769,-1.2217622853663548
40.0,-0.06004061715095696,9.673891038199129,0.04107543842215031,-0.04891410512151845,0.17119757075787884,-0.3735596242244275
60.0,-0.030433095719478838,9.728342591134078,-0.20958872265037332,2.4228836290546134,0.12244213156134268,0.7961836029419711
80.0,0.1240159763628789,9.753336033398886,0.2566355873615802,-2.4935215291647204,-0.1589109396097605,1.5691493592887165
100.0,0.03302721275304893,9.890226199797317,-0.03260763021571375,0.41418947860719235,-1.2437038615981655,-1.284405657119653
120.0,-0.02782256337009406,9.706422006635048,0.20850109716498144,2.2354956086283897,0.261742873623269,-1.5723282903159053
140.0,-0.1021678082447519,9.862191951701698,-0.055944704093196934,0.7285853163847343,-0.12102719509803686,1.0454399528275156
160.0,-0.07035494275774798,9.671724812081377,0.11782064085550106,0.6898200807166147,-0.5636880593804414,0.3608637847329616
180.0,0.006290977087971316,9.717322447924534,-0.06589600911870686,-0.7779092389691866,1.5792344322735532,0.2343099406763194
200.0,0.04597792994583275,9.771818504339523,0.14827239089107602,1.278168466936712,-0.33011082356948385,1.0152769876958099
220.0,0.1299353767352068,9.75015591927938,-0.01440573566984309,-0.2682539742079359,0.8331032217731109,-1.0067036044544095
240.0,0.06246962773312903,9.775184794321007,0.15976287427740427,-3.7564611807872423,0.3635911206018507,-0.09836389142609865
260.0,0.13179645302668375,9.887313425435723,-0.22280170868546093,-1.1648168327484574,-0.6376550383675142,1.429156971592939
280.0,0.15424000878258876,9.788989762901997,-0.36249541375047534,-0.2308741530538078,-0.676747252938632,-0.5278227286699674
300.0,-0.16013553126933008,9.656777447224098,0.19769781907823963,0.05069304142547437,0.1046816027762324,0.19248122505618137
320.0,-0.12743692394551245,9.773620260982977,0.16166893887930608,-0.8588081852286339,0.5778269837126994,1.1384379835432181
340.0,0.09800628473751305,9.80771602414927,0.08830849875354105,-1.5181533973551304,0.5653524446909227,0.07957798765669677
360.0,-0.1205076730695197,9.878549041908485,0.08508811832336936,1.8191324032668412,0.77246373359275,-0.2688264504726958
380.0,-0.07829585274651962,9.835253107739208,-0.13583121406696239,-0.08214630838988049,0.6993425302048446,0.011730627763735624
